// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 2.55 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true /p:IntermediateOutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\obj\Release\net9.0/" /p:OutDir="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" /p:OutputPath="C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" --output "C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4\bin\Release\net9.0/" in C:\Users\ayman\source\repos\BenchmarkNET9\bin\release\net9.0\fcc0f06f-3159-4ca4-b2c2-ff82eb7716a4
// command took 9.76 sec and exited with 0
// ***** Done, took 00:00:12 (12.45 sec)   *****
// Found 6 benchmarks:
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=100]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=1000]
//   IterationBenchmark.IEnumerableForeach: DefaultJob [CollectionSize=10000]
//   IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=10000]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
ConfidenceInterval = [87.258 μs; 94.663 μs] (CI 99.9%), Margin = 3.702 μs (4.07% of Mean)
Skewness = 1.13, Kurtosis = 4.12, MValue = 3.45
-------------------- Histogram --------------------
[ 74.184 μs ;  78.167 μs) | @
[ 78.167 μs ;  84.239 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 84.239 μs ;  89.279 μs) | @@@@@@@@@@@@
[ 89.279 μs ;  95.351 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 95.351 μs ;  98.684 μs) | @
[ 98.684 μs ; 104.756 μs) | @@@@@@@
[104.756 μs ; 111.719 μs) | @@@@@@@@
[111.719 μs ; 119.681 μs) | 
[119.681 μs ; 126.401 μs) | @@@
---------------------------------------------------

IterationBenchmark.IEnumeratorManual: DefaultJob [CollectionSize=10000]
Runtime = .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 96.085 μs, StdErr = 1.418 μs (1.48%), N = 88, StdDev = 13.303 μs
Min = 76.737 μs, Q1 = 87.562 μs, Median = 93.566 μs, Q3 = 102.012 μs, Max = 139.156 μs
IQR = 14.449 μs, LowerFence = 65.888 μs, UpperFence = 123.686 μs
ConfidenceInterval = [91.255 μs; 100.915 μs] (CI 99.9%), Margin = 4.830 μs (5.03% of Mean)
Skewness = 0.86, Kurtosis = 3.4, MValue = 2.93
-------------------- Histogram --------------------
[ 72.812 μs ;  77.715 μs) | @@
[ 77.715 μs ;  85.566 μs) | @@@@@@@@@@@@@@@@@
[ 85.566 μs ;  89.226 μs) | @@@@@@
[ 89.226 μs ;  97.077 μs) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[ 97.077 μs ; 106.891 μs) | @@@@@@@@@@@@@@@@
[106.891 μs ; 114.293 μs) | @@@@
[114.293 μs ; 122.143 μs) | @@@@@@@@
[122.143 μs ; 130.105 μs) | @@@
[130.105 μs ; 135.231 μs) | 
[135.231 μs ; 143.082 μs) | @
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.14.0, Windows 11 (10.0.26100.3194)
Intel Core i7-9750H CPU 2.60GHz, 1 CPU, 12 logical and 6 physical cores
.NET SDK 9.0.103
  [Host]     : .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2
  DefaultJob : .NET 9.0.2 (9.0.225.6610), X64 RyuJIT AVX2


| Method             | CollectionSize | Mean        | Error       | StdDev       | Median      | Ratio | RatioSD | Allocated | Alloc Ratio |
|------------------- |--------------- |------------:|------------:|-------------:|------------:|------:|--------:|----------:|------------:|
| IEnumerableForeach | 100            |    672.1 ns |    23.75 ns |     66.98 ns |    671.6 ns |  1.01 |    0.14 |         - |          NA |
| IEnumeratorManual  | 100            |    692.2 ns |    44.74 ns |    129.80 ns |    668.9 ns |  1.04 |    0.22 |         - |          NA |
|                    |                |             |             |              |             |       |         |           |             |
| IEnumerableForeach | 1000           |  7,820.5 ns |   390.10 ns |  1,150.23 ns |  7,268.4 ns |  1.02 |    0.20 |         - |          NA |
| IEnumeratorManual  | 1000           | 10,163.6 ns | 1,117.59 ns |  3,260.07 ns |  8,980.4 ns |  1.32 |    0.46 |         - |          NA |
|                    |                |             |             |              |             |       |         |           |             |
| IEnumerableForeach | 10000          | 90,960.4 ns | 3,702.37 ns | 10,442.61 ns | 90,024.7 ns |  1.01 |    0.16 |         - |          NA |
| IEnumeratorManual  | 10000          | 96,085.2 ns | 4,829.94 ns | 13,303.05 ns | 93,566.2 ns |  1.07 |    0.19 |         - |          NA |

// * Warnings *
MultimodalDistribution
  IterationBenchmark.IEnumerableForeach: Default -> It seems that the distribution is bimodal (mValue = 3.45)
  IterationBenchmark.IEnumeratorManual: Default  -> It seems that the distribution can have several modes (mValue = 2.88)
  IterationBenchmark.IEnumeratorManual: Default  -> It seems that the distribution can have several modes (mValue = 2.81)
  IterationBenchmark.IEnumeratorManual: Default  -> It seems that the distribution can have several modes (mValue = 2.93)

// * Hints *
Outliers
  IterationBenchmark.IEnumerableForeach: Default -> 8 outliers were removed (867.15 ns..1.26 μs)
  IterationBenchmark.IEnumeratorManual: Default  -> 3 outliers were removed (1.20 μs..1.36 μs)
  IterationBenchmark.IEnumeratorManual: Default  -> 2 outliers were removed (22.88 μs, 23.63 μs)
  IterationBenchmark.IEnumerableForeach: Default -> 8 outliers were removed (130.14 μs..172.76 μs)
  IterationBenchmark.IEnumeratorManual: Default  -> 12 outliers were removed (146.02 μs..339.35 μs)

// * Legends *
  CollectionSize : Value of the 'CollectionSize' parameter
  Mean           : Arithmetic mean of all measurements
  Error          : Half of 99.9% confidence interval
  StdDev         : Standard deviation of all measurements
  Median         : Value separating the higher half of all measurements (50th percentile)
  Ratio          : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD        : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Allocated      : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio    : Allocated memory ratio distribution ([Current]/[Baseline])
  1 ns           : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:08:25 (505.17 sec), executed benchmarks: 6

Global total time: 00:08:38 (518.96 sec), executed benchmarks: 6
// * Artifacts cleanup *
Artifacts cleanup is finished
